date,series,value,method,field
2023-12-25,USDCNH.FX:close,7.148,wsd,close
2023-12-26,USDCNH.FX:close,7.1425,wsd,close
2023-12-27,USDCNH.FX:close,7.1514,wsd,close
2023-12-28,USDCNH.FX:close,7.1194,wsd,close
2023-12-29,USDCNH.FX:close,7.1248,wsd,close
2024-01-02,USDCNH.FX:close,7.151,wsd,close
2024-01-03,USDCNH.FX:close,7.1664,wsd,close
2024-01-04,USDCNH.FX:close,7.1773,wsd,close
2024-01-05,USDCNH.FX:close,7.1657,wsd,close
2024-01-08,USDCNH.FX:close,7.1621,wsd,close
2024-01-09,USDCNH.FX:close,7.1842,wsd,close
2024-01-10,USDCNH.FX:close,7.1833,wsd,close
2024-01-11,USDCNH.FX:close,7.1747,wsd,close
2024-01-12,USDCNH.FX:close,7.1897,wsd,close
2024-01-15,USDCNH.FX:close,7.1862,wsd,close
2024-01-16,USDCNH.FX:close,7.219,wsd,close
2024-01-17,USDCNH.FX:close,7.222,wsd,close
2024-01-18,USDCNH.FX:close,7.2175,wsd,close
2024-01-19,USDCNH.FX:close,7.2035,wsd,close
2024-01-22,USDCNH.FX:close,7.1936,wsd,close
2024-01-23,USDCNH.FX:close,7.1675,wsd,close
2024-01-24,USDCNH.FX:close,7.1623,wsd,close
2024-01-25,USDCNH.FX:close,7.1804,wsd,close
2024-01-26,USDCNH.FX:close,7.1885,wsd,close
2024-01-29,USDCNH.FX:close,7.1877,wsd,close
2024-01-30,USDCNH.FX:close,7.188,wsd,close
2024-01-31,USDCNH.FX:close,7.1864,wsd,close
2024-02-01,USDCNH.FX:close,7.1878,wsd,close
2024-02-02,USDCNH.FX:close,7.2161,wsd,close
2024-02-05,USDCNH.FX:close,7.22,wsd,close
2024-02-06,USDCNH.FX:close,7.2015,wsd,close
2024-02-07,USDCNH.FX:close,7.2127,wsd,close
2024-02-08,USDCNH.FX:close,7.2155,wsd,close
2024-02-19,USDCNH.FX:close,7.2113,wsd,close
2024-02-20,USDCNH.FX:close,7.2014,wsd,close
2024-02-21,USDCNH.FX:close,7.1995,wsd,close
2024-02-22,USDCNH.FX:close,7.202,wsd,close
2024-02-23,USDCNH.FX:close,7.2057,wsd,close
2024-02-26,USDCNH.FX:close,7.2112,wsd,close
2024-02-27,USDCNH.FX:close,7.2139,wsd,close
2024-02-28,USDCNH.FX:close,7.214,wsd,close
2024-02-29,USDCNH.FX:close,7.207,wsd,close
2024-03-01,USDCNH.FX:close,7.21,wsd,close
2024-03-04,USDCNH.FX:close,7.2101,wsd,close
2024-03-05,USDCNH.FX:close,7.2119,wsd,close
2024-03-06,USDCNH.FX:close,7.2103,wsd,close
2024-03-07,USDCNH.FX:close,7.2003,wsd,close
2024-03-08,USDCNH.FX:close,7.2008,wsd,close
2024-03-11,USDCNH.FX:close,7.1802,wsd,close
2024-03-12,USDCNH.FX:close,7.1869,wsd,close
2024-03-13,USDCNH.FX:close,7.1936,wsd,close
2024-03-14,USDCNH.FX:close,7.2025,wsd,close
2024-03-15,USDCNH.FX:close,7.2064,wsd,close
2024-03-18,USDCNH.FX:close,7.2061,wsd,close
2024-03-19,USDCNH.FX:close,7.2118,wsd,close
2024-03-20,USDCNH.FX:close,7.2112,wsd,close
2024-03-21,USDCNH.FX:close,7.2218,wsd,close
2024-03-22,USDCNH.FX:close,7.2762,wsd,close
2024-03-25,USDCNH.FX:close,7.2529,wsd,close
2024-03-26,USDCNH.FX:close,7.2487,wsd,close
2024-03-27,USDCNH.FX:close,7.2541,wsd,close
2024-03-28,USDCNH.FX:close,7.2621,wsd,close
2024-03-29,USDCNH.FX:close,7.2575,wsd,close
2024-04-01,USDCNH.FX:close,7.2594,wsd,close
2024-04-02,USDCNH.FX:close,7.2543,wsd,close
2024-04-03,USDCNH.FX:close,7.2489,wsd,close
2024-04-08,USDCNH.FX:close,7.2422,wsd,close
2024-04-09,USDCNH.FX:close,7.2381,wsd,close
2024-04-10,USDCNH.FX:close,7.2625,wsd,close
2024-04-11,USDCNH.FX:close,7.2558,wsd,close
2024-04-12,USDCNH.FX:close,7.2673,wsd,close
2024-04-15,USDCNH.FX:close,7.2592,wsd,close
2024-04-16,USDCNH.FX:close,7.2645,wsd,close
2024-04-17,USDCNH.FX:close,7.2446,wsd,close
2024-04-18,USDCNH.FX:close,7.2495,wsd,close
2024-04-19,USDCNH.FX:close,7.2509,wsd,close
2024-04-22,USDCNH.FX:close,7.2512,wsd,close
2024-04-23,USDCNH.FX:close,7.2605,wsd,close
2024-04-24,USDCNH.FX:close,7.273,wsd,close
2024-04-25,USDCNH.FX:close,7.2555,wsd,close
2024-04-26,USDCNH.FX:close,7.2688,wsd,close
2024-04-29,USDCNH.FX:close,7.2442,wsd,close
2024-04-30,USDCNH.FX:close,7.255,wsd,close
2024-05-06,USDCNH.FX:close,7.2144,wsd,close
2024-05-07,USDCNH.FX:close,7.2252,wsd,close
2024-05-08,USDCNH.FX:close,7.2295,wsd,close
2024-05-09,USDCNH.FX:close,7.2224,wsd,close
2024-05-10,USDCNH.FX:close,7.2344,wsd,close
2024-05-13,USDCNH.FX:close,7.2397,wsd,close
2024-05-14,USDCNH.FX:close,7.2401,wsd,close
2024-05-15,USDCNH.FX:close,7.2178,wsd,close
2024-05-16,USDCNH.FX:close,7.2236,wsd,close
2024-05-17,USDCNH.FX:close,7.2337,wsd,close
2024-05-20,USDCNH.FX:close,7.2471,wsd,close
2024-05-21,USDCNH.FX:close,7.2468,wsd,close
2024-05-22,USDCNH.FX:close,7.2549,wsd,close
2024-05-23,USDCNH.FX:close,7.2579,wsd,close
2024-05-24,USDCNH.FX:close,7.2618,wsd,close
2024-05-27,USDCNH.FX:close,7.2591,wsd,close
2024-05-28,USDCNH.FX:close,7.2633,wsd,close
2024-05-29,USDCNH.FX:close,7.2732,wsd,close
2024-05-30,USDCNH.FX:close,7.2529,wsd,close
2024-05-31,USDCNH.FX:close,7.2632,wsd,close
2024-06-03,USDCNH.FX:close,7.2518,wsd,close
2024-06-04,USDCNH.FX:close,7.2478,wsd,close
2024-06-05,USDCNH.FX:close,7.259,wsd,close
2024-06-06,USDCNH.FX:close,7.2597,wsd,close
2024-06-07,USDCNH.FX:close,7.2632,wsd,close
2024-06-11,USDCNH.FX:close,7.2716,wsd,close
2024-06-12,USDCNH.FX:close,7.2628,wsd,close
2024-06-13,USDCNH.FX:close,7.2703,wsd,close
2024-06-14,USDCNH.FX:close,7.271,wsd,close
2024-06-17,USDCNH.FX:close,7.2704,wsd,close
2024-06-18,USDCNH.FX:close,7.2712,wsd,close
2024-06-19,USDCNH.FX:close,7.2812,wsd,close
2024-06-20,USDCNH.FX:close,7.2908,wsd,close
2024-06-21,USDCNH.FX:close,7.2905,wsd,close
2024-06-24,USDCNH.FX:close,7.2834,wsd,close
2024-06-25,USDCNH.FX:close,7.2896,wsd,close
2024-06-26,USDCNH.FX:close,7.3011,wsd,close
2024-06-27,USDCNH.FX:close,7.303,wsd,close
2024-06-28,USDCNH.FX:close,7.2996,wsd,close
2024-07-01,USDCNH.FX:close,7.305,wsd,close
2024-07-02,USDCNH.FX:close,7.308,wsd,close
2024-07-03,USDCNH.FX:close,7.3031,wsd,close
2024-07-04,USDCNH.FX:close,7.295,wsd,close
2024-07-05,USDCNH.FX:close,7.2894,wsd,close
2024-07-08,USDCNH.FX:close,7.2857,wsd,close
2024-07-09,USDCNH.FX:close,7.2886,wsd,close
2024-07-10,USDCNH.FX:close,7.2926,wsd,close
2024-07-11,USDCNH.FX:close,7.2677,wsd,close
2024-07-12,USDCNH.FX:close,7.2723,wsd,close
2024-07-15,USDCNH.FX:close,7.2742,wsd,close
2024-07-16,USDCNH.FX:close,7.2892,wsd,close
2024-07-17,USDCNH.FX:close,7.2721,wsd,close
2024-07-18,USDCNH.FX:close,7.2769,wsd,close
2024-07-19,USDCNH.FX:close,7.2857,wsd,close
2024-07-22,USDCNH.FX:close,7.2962,wsd,close
2024-07-23,USDCNH.FX:close,7.2895,wsd,close
2024-07-24,USDCNH.FX:close,7.2632,wsd,close
2024-07-25,USDCNH.FX:close,7.2403,wsd,close
2024-07-26,USDCNH.FX:close,7.2633,wsd,close
2024-07-29,USDCNH.FX:close,7.2716,wsd,close
2024-07-30,USDCNH.FX:close,7.2442,wsd,close
2024-07-31,USDCNH.FX:close,7.2266,wsd,close
2024-08-01,USDCNH.FX:close,7.2517,wsd,close
2024-08-02,USDCNH.FX:close,7.1658,wsd,close
2024-08-05,USDCNH.FX:close,7.1375,wsd,close
2024-08-06,USDCNH.FX:close,7.1592,wsd,close
2024-08-07,USDCNH.FX:close,7.1735,wsd,close
2024-08-08,USDCNH.FX:close,7.1848,wsd,close
2024-08-09,USDCNH.FX:close,7.1747,wsd,close
2024-08-12,USDCNH.FX:close,7.1782,wsd,close
2024-08-13,USDCNH.FX:close,7.1476,wsd,close
2024-08-14,USDCNH.FX:close,7.1471,wsd,close
2024-08-15,USDCNH.FX:close,7.1795,wsd,close
2024-08-16,USDCNH.FX:close,7.1631,wsd,close
2024-08-19,USDCNH.FX:close,7.1336,wsd,close
2024-08-20,USDCNH.FX:close,7.1171,wsd,close
2024-08-21,USDCNH.FX:close,7.1328,wsd,close
2024-08-22,USDCNH.FX:close,7.1468,wsd,close
2024-08-23,USDCNH.FX:close,7.1161,wsd,close
2024-08-26,USDCNH.FX:close,7.1231,wsd,close
2024-08-27,USDCNH.FX:close,7.1211,wsd,close
2024-08-28,USDCNH.FX:close,7.1333,wsd,close
2024-08-29,USDCNH.FX:close,7.0947,wsd,close
2024-08-30,USDCNH.FX:close,7.0904,wsd,close
2024-09-02,USDCNH.FX:close,7.1166,wsd,close
2024-09-03,USDCNH.FX:close,7.1209,wsd,close
2024-09-04,USDCNH.FX:close,7.1129,wsd,close
2024-09-05,USDCNH.FX:close,7.0908,wsd,close
2024-09-06,USDCNH.FX:close,7.0944,wsd,close
2024-09-09,USDCNH.FX:close,7.1201,wsd,close
2024-09-10,USDCNH.FX:close,7.1354,wsd,close
2024-09-11,USDCNH.FX:close,7.1295,wsd,close
2024-09-12,USDCNH.FX:close,7.1191,wsd,close
2024-09-13,USDCNH.FX:close,7.1009,wsd,close
2024-09-18,USDCNH.FX:close,7.0952,wsd,close
2024-09-19,USDCNH.FX:close,7.071,wsd,close
2024-09-20,USDCNH.FX:close,7.0417,wsd,close
2024-09-23,USDCNH.FX:close,7.0622,wsd,close
2024-09-24,USDCNH.FX:close,7.0109,wsd,close
2024-09-25,USDCNH.FX:close,7.0327,wsd,close
2024-09-26,USDCNH.FX:close,6.973,wsd,close
2024-09-27,USDCNH.FX:close,6.9814,wsd,close
2024-09-30,USDCNH.FX:close,7.0066,wsd,close
2024-10-08,USDCNH.FX:close,7.074,wsd,close
2024-10-09,USDCNH.FX:close,7.0936,wsd,close
2024-10-10,USDCNH.FX:close,7.0832,wsd,close
2024-10-11,USDCNH.FX:close,7.0704,wsd,close
2024-10-14,USDCNH.FX:close,7.0958,wsd,close
2024-10-15,USDCNH.FX:close,7.1366,wsd,close
2024-10-16,USDCNH.FX:close,7.1363,wsd,close
2024-10-17,USDCNH.FX:close,7.1375,wsd,close
2024-10-18,USDCNH.FX:close,7.1181,wsd,close
2024-10-21,USDCNH.FX:close,7.1361,wsd,close
2024-10-22,USDCNH.FX:close,7.1352,wsd,close
2024-10-23,USDCNH.FX:close,7.1357,wsd,close
2024-10-24,USDCNH.FX:close,7.1244,wsd,close
2024-10-25,USDCNH.FX:close,7.1351,wsd,close
2024-10-28,USDCNH.FX:close,7.145,wsd,close
2024-10-29,USDCNH.FX:close,7.1429,wsd,close
2024-10-30,USDCNH.FX:close,7.1253,wsd,close
2024-10-31,USDCNH.FX:close,7.1217,wsd,close
2024-11-01,USDCNH.FX:close,7.1385,wsd,close
2024-11-04,USDCNH.FX:close,7.1113,wsd,close
2024-11-05,USDCNH.FX:close,7.1021,wsd,close
2024-11-06,USDCNH.FX:close,7.2039,wsd,close
2024-11-07,USDCNH.FX:close,7.1499,wsd,close
2024-11-08,USDCNH.FX:close,7.199,wsd,close
2024-11-11,USDCNH.FX:close,7.2275,wsd,close
2024-11-12,USDCNH.FX:close,7.2429,wsd,close
2024-11-13,USDCNH.FX:close,7.2431,wsd,close
2024-11-14,USDCNH.FX:close,7.2523,wsd,close
2024-11-15,USDCNH.FX:close,7.2361,wsd,close
2024-11-18,USDCNH.FX:close,7.226,wsd,close
2024-11-19,USDCNH.FX:close,7.2345,wsd,close
2024-11-20,USDCNH.FX:close,7.2505,wsd,close
2024-11-21,USDCNH.FX:close,7.2552,wsd,close
2024-11-22,USDCNH.FX:close,7.2597,wsd,close
2024-11-25,USDCNH.FX:close,7.2461,wsd,close
2024-11-26,USDCNH.FX:close,7.2576,wsd,close
2024-11-27,USDCNH.FX:close,7.2451,wsd,close
2024-11-28,USDCNH.FX:close,7.2498,wsd,close
2024-11-29,USDCNH.FX:close,7.2482,wsd,close
2024-12-02,USDCNH.FX:close,7.2866,wsd,close
2024-12-03,USDCNH.FX:close,7.2998,wsd,close
2024-12-04,USDCNH.FX:close,7.2773,wsd,close
2024-12-05,USDCNH.FX:close,7.2635,wsd,close
2024-12-06,USDCNH.FX:close,7.2839,wsd,close
2024-12-09,USDCNH.FX:close,7.2678,wsd,close
2024-12-10,USDCNH.FX:close,7.2581,wsd,close
2024-12-11,USDCNH.FX:close,7.2799,wsd,close
2024-12-12,USDCNH.FX:close,7.2753,wsd,close
2024-12-13,USDCNH.FX:close,7.2795,wsd,close
2024-12-16,USDCNH.FX:close,7.2926,wsd,close
2024-12-17,USDCNH.FX:close,7.288,wsd,close
2024-12-18,USDCNH.FX:close,7.3247,wsd,close
2024-12-19,USDCNH.FX:close,7.3091,wsd,close
2024-12-20,USDCNH.FX:close,7.2926,wsd,close
2024-12-23,USDCNH.FX:close,7.3079,wsd,close
2024-12-24,USDCNH.FX:close,7.3065,wsd,close
2024-12-25,USDCNH.FX:close,7.303,wsd,close
2024-12-26,USDCNH.FX:close,7.3031,wsd,close
2024-12-27,USDCNH.FX:close,7.3006,wsd,close
2024-12-30,USDCNH.FX:close,7.3146,wsd,close
2024-12-31,USDCNH.FX:close,7.3371,wsd,close
2025-01-02,USDCNH.FX:close,7.3403,wsd,close
2025-01-03,USDCNH.FX:close,7.3582,wsd,close
2025-01-06,USDCNH.FX:close,7.346,wsd,close
2025-01-07,USDCNH.FX:close,7.3406,wsd,close
2025-01-08,USDCNH.FX:close,7.3538,wsd,close
2025-01-09,USDCNH.FX:close,7.3563,wsd,close
2025-01-10,USDCNH.FX:close,7.3635,wsd,close
2025-01-13,USDCNH.FX:close,7.3478,wsd,close
2025-01-14,USDCNH.FX:close,7.3444,wsd,close
2025-01-15,USDCNH.FX:close,7.3492,wsd,close
2025-01-16,USDCNH.FX:close,7.3464,wsd,close
2025-01-17,USDCNH.FX:close,7.341,wsd,close
2025-01-20,USDCNH.FX:close,7.263,wsd,close
2025-01-21,USDCNH.FX:close,7.2675,wsd,close
2025-01-22,USDCNH.FX:close,7.2817,wsd,close
2025-01-23,USDCNH.FX:close,7.2878,wsd,close
2025-01-24,USDCNH.FX:close,7.2443,wsd,close
2025-01-27,USDCNH.FX:close,7.2517,wsd,close
2025-02-05,USDCNH.FX:close,7.2831,wsd,close
2025-02-06,USDCNH.FX:close,7.2888,wsd,close
2025-02-07,USDCNH.FX:close,7.3038,wsd,close
2025-02-10,USDCNH.FX:close,7.3113,wsd,close
2025-02-11,USDCNH.FX:close,7.3101,wsd,close
2025-02-12,USDCNH.FX:close,7.3101,wsd,close
2025-02-13,USDCNH.FX:close,7.2703,wsd,close
2025-02-14,USDCNH.FX:close,7.2594,wsd,close
2025-02-17,USDCNH.FX:close,7.2589,wsd,close
2025-02-18,USDCNH.FX:close,7.2756,wsd,close
2025-02-19,USDCNH.FX:close,7.2849,wsd,close
2025-02-20,USDCNH.FX:close,7.2365,wsd,close
2025-02-21,USDCNH.FX:close,7.2524,wsd,close
2025-02-24,USDCNH.FX:close,7.2542,wsd,close
2025-02-25,USDCNH.FX:close,7.2547,wsd,close
2025-02-26,USDCNH.FX:close,7.2666,wsd,close
2025-02-27,USDCNH.FX:close,7.302,wsd,close
2025-02-28,USDCNH.FX:close,7.295,wsd,close
2025-03-03,USDCNH.FX:close,7.3026,wsd,close
2025-03-04,USDCNH.FX:close,7.255,wsd,close
2025-03-05,USDCNH.FX:close,7.2357,wsd,close
2025-03-06,USDCNH.FX:close,7.2437,wsd,close
2025-03-07,USDCNH.FX:close,7.2435,wsd,close
2025-03-10,USDCNH.FX:close,7.2633,wsd,close
2025-03-11,USDCNH.FX:close,7.2269,wsd,close
2025-03-12,USDCNH.FX:close,7.2403,wsd,close
2025-03-13,USDCNH.FX:close,7.2485,wsd,close
2025-03-14,USDCNH.FX:close,7.2382,wsd,close
2025-03-17,USDCNH.FX:close,7.2262,wsd,close
2025-03-18,USDCNH.FX:close,7.2274,wsd,close
2025-03-19,USDCNH.FX:close,7.2295,wsd,close
2025-03-20,USDCNH.FX:close,7.2517,wsd,close
2025-03-21,USDCNH.FX:close,7.2579,wsd,close
2025-03-24,USDCNH.FX:close,7.2636,wsd,close
2025-03-25,USDCNH.FX:close,7.2658,wsd,close
2025-03-26,USDCNH.FX:close,7.279,wsd,close
2025-03-27,USDCNH.FX:close,7.2676,wsd,close
2025-03-28,USDCNH.FX:close,7.2697,wsd,close
2025-03-31,USDCNH.FX:close,7.2652,wsd,close
2025-04-01,USDCNH.FX:close,7.2815,wsd,close
2025-04-02,USDCNH.FX:close,7.2964,wsd,close
2025-04-03,USDCNH.FX:close,7.2806,wsd,close
2025-04-07,USDCNH.FX:close,7.345,wsd,close
2025-04-08,USDCNH.FX:close,7.4278,wsd,close
2025-04-09,USDCNH.FX:close,7.347,wsd,close
2025-04-10,USDCNH.FX:close,7.3118,wsd,close
2025-04-11,USDCNH.FX:close,7.2813,wsd,close
2025-04-14,USDCNH.FX:close,7.3121,wsd,close
2025-04-15,USDCNH.FX:close,7.3298,wsd,close
2025-04-16,USDCNH.FX:close,7.2995,wsd,close
2025-04-17,USDCNH.FX:close,7.3022,wsd,close
2025-04-18,USDCNH.FX:close,7.3037,wsd,close
2025-04-21,USDCNH.FX:close,7.2928,wsd,close
2025-04-22,USDCNH.FX:close,7.3114,wsd,close
2025-04-23,USDCNH.FX:close,7.2875,wsd,close
2025-04-24,USDCNH.FX:close,7.2879,wsd,close
2025-04-25,USDCNH.FX:close,7.2889,wsd,close
2025-04-28,USDCNH.FX:close,7.285,wsd,close
2025-04-29,USDCNH.FX:close,7.2687,wsd,close
2025-04-30,USDCNH.FX:close,7.2689,wsd,close
2025-05-06,USDCNH.FX:close,7.208,wsd,close
2025-05-07,USDCNH.FX:close,7.2283,wsd,close
2025-05-08,USDCNH.FX:close,7.2437,wsd,close
2025-05-09,USDCNH.FX:close,7.2402,wsd,close
2025-05-12,USDCNH.FX:close,7.1996,wsd,close
2025-05-13,USDCNH.FX:close,7.1968,wsd,close
2025-05-14,USDCNH.FX:close,7.2114,wsd,close
2025-05-15,USDCNH.FX:close,7.2045,wsd,close
2025-05-16,USDCNH.FX:close,7.2098,wsd,close
2025-05-19,USDCNH.FX:close,7.2143,wsd,close
2025-05-20,USDCNH.FX:close,7.214,wsd,close
2025-05-21,USDCNH.FX:close,7.204,wsd,close
2025-05-22,USDCNH.FX:close,7.2049,wsd,close
2025-05-23,USDCNH.FX:close,7.1722,wsd,close
2025-05-26,USDCNH.FX:close,7.1769,wsd,close
2025-05-27,USDCNH.FX:close,7.1917,wsd,close
2025-05-28,USDCNH.FX:close,7.1927,wsd,close
2025-05-29,USDCNH.FX:close,7.1893,wsd,close
2025-05-30,USDCNH.FX:close,7.2065,wsd,close
2025-06-03,USDCNH.FX:close,7.1924,wsd,close
2025-06-04,USDCNH.FX:close,7.1717,wsd,close
2025-06-05,USDCNH.FX:close,7.1755,wsd,close
2025-06-06,USDCNH.FX:close,7.1885,wsd,close
2025-06-09,USDCNH.FX:close,7.1828,wsd,close
2025-06-10,USDCNH.FX:close,7.1892,wsd,close
2025-06-11,USDCNH.FX:close,7.1986,wsd,close
2025-06-12,USDCNH.FX:close,7.1731,wsd,close
2025-06-13,USDCNH.FX:close,7.1896,wsd,close
2025-06-16,USDCNH.FX:close,7.1834,wsd,close
2025-06-17,USDCNH.FX:close,7.1923,wsd,close
2025-06-18,USDCNH.FX:close,7.1944,wsd,close
2025-06-19,USDCNH.FX:close,7.1869,wsd,close
2025-06-20,USDCNH.FX:close,7.1794,wsd,close
2025-06-23,USDCNH.FX:close,7.1754,wsd,close
2025-06-24,USDCNH.FX:close,7.1644,wsd,close
2025-06-25,USDCNH.FX:close,7.172,wsd,close
2025-06-26,USDCNH.FX:close,7.1637,wsd,close
2025-06-27,USDCNH.FX:close,7.1729,wsd,close
2025-06-30,USDCNH.FX:close,7.1575,wsd,close
2025-07-01,USDCNH.FX:close,7.1614,wsd,close
2025-07-02,USDCNH.FX:close,7.1617,wsd,close
2025-07-03,USDCNH.FX:close,7.1701,wsd,close
2025-07-04,USDCNH.FX:close,7.1646,wsd,close
2025-07-07,USDCNH.FX:close,7.1796,wsd,close
2025-07-08,USDCNH.FX:close,7.1806,wsd,close
2025-07-09,USDCNH.FX:close,7.1853,wsd,close
2025-07-10,USDCNH.FX:close,7.1783,wsd,close
2025-07-11,USDCNH.FX:close,7.1736,wsd,close
2025-07-14,USDCNH.FX:close,7.1722,wsd,close
2025-07-15,USDCNH.FX:close,7.1846,wsd,close
2025-07-16,USDCNH.FX:close,7.1802,wsd,close
2025-07-17,USDCNH.FX:close,7.1847,wsd,close
2025-07-18,USDCNH.FX:close,7.181,wsd,close
2025-07-21,USDCNH.FX:close,7.1709,wsd,close
2025-07-22,USDCNH.FX:close,7.1705,wsd,close
2025-07-23,USDCNH.FX:close,7.152,wsd,close
2025-07-24,USDCNH.FX:close,7.1555,wsd,close
2025-07-25,USDCNH.FX:close,7.1681,wsd,close
2025-07-28,USDCNH.FX:close,7.1835,wsd,close
2025-07-29,USDCNH.FX:close,7.1808,wsd,close
2025-07-30,USDCNH.FX:close,7.2123,wsd,close
2025-07-31,USDCNH.FX:close,7.2096,wsd,close
2025-08-01,USDCNH.FX:close,7.1929,wsd,close
2025-08-04,USDCNH.FX:close,7.1835,wsd,close
2025-08-05,USDCNH.FX:close,7.1886,wsd,close
2025-08-06,USDCNH.FX:close,7.1848,wsd,close
2025-08-07,USDCNH.FX:close,7.1805,wsd,close
2025-08-08,USDCNH.FX:close,7.189,wsd,close
2025-08-11,USDCNH.FX:close,7.1962,wsd,close
2025-08-12,USDCNH.FX:close,7.1856,wsd,close
2025-08-13,USDCNH.FX:close,7.1815,wsd,close
2025-08-14,USDCNH.FX:close,7.1823,wsd,close
2025-08-15,USDCNH.FX:close,7.1891,wsd,close
2025-08-18,USDCNH.FX:close,7.1877,wsd,close
2025-08-19,USDCNH.FX:close,7.1882,wsd,close
2025-08-20,USDCNH.FX:close,7.1815,wsd,close
2025-08-21,USDCNH.FX:close,7.1833,wsd,close
2025-08-22,USDCNH.FX:close,7.1712,wsd,close
2025-08-25,USDCNH.FX:close,7.1581,wsd,close
2025-08-26,USDCNH.FX:close,7.1534,wsd,close
2025-08-27,USDCNH.FX:close,7.1523,wsd,close
2025-08-28,USDCNH.FX:close,7.1209,wsd,close
2025-08-29,USDCNH.FX:close,7.1221,wsd,close
2025-09-01,USDCNH.FX:close,7.1351,wsd,close
2025-09-02,USDCNH.FX:close,7.1385,wsd,close
2025-09-03,USDCNH.FX:close,7.1397,wsd,close
2025-09-04,USDCNH.FX:close,7.1372,wsd,close
2025-09-05,USDCNH.FX:close,7.1263,wsd,close
2025-09-08,USDCNH.FX:close,7.1226,wsd,close
2025-09-09,USDCNH.FX:close,7.1232,wsd,close
2025-09-10,USDCNH.FX:close,7.1202,wsd,close
2025-09-11,USDCNH.FX:close,7.1129,wsd,close
2025-09-12,USDCNH.FX:close,7.1237,wsd,close
2025-09-15,USDCNH.FX:close,7.1191,wsd,close
2025-09-16,USDCNH.FX:close,7.1041,wsd,close
2025-09-17,USDCNH.FX:close,7.1023,wsd,close
2025-09-18,USDCNH.FX:close,7.1087,wsd,close
2025-09-19,USDCNH.FX:close,7.1196,wsd,close
2025-09-22,USDCNH.FX:close,7.1157,wsd,close
2025-09-23,USDCNH.FX:close,7.1136,wsd,close
2025-09-24,USDCNH.FX:close,7.1379,wsd,close
2025-09-25,USDCNH.FX:close,7.1452,wsd,close
2025-09-26,USDCNH.FX:close,7.1413,wsd,close
2025-09-29,USDCNH.FX:close,7.1294,wsd,close
2025-09-30,USDCNH.FX:close,7.1287,wsd,close
2025-10-09,USDCNH.FX:close,7.138,wsd,close
2025-10-10,USDCNH.FX:close,7.1478,wsd,close
2025-10-13,USDCNH.FX:close,7.1382,wsd,close
2025-10-14,USDCNH.FX:close,7.14,wsd,close
2025-10-15,USDCNH.FX:close,7.1301,wsd,close
2025-10-16,USDCNH.FX:close,7.1246,wsd,close
2025-10-17,USDCNH.FX:close,7.1269,wsd,close
2025-10-20,USDCNH.FX:close,7.1241,wsd,close
2025-10-21,USDCNH.FX:close,7.1269,wsd,close
2025-10-22,USDCNH.FX:close,7.1257,wsd,close
2025-10-23,USDCNH.FX:close,7.1249,wsd,close
2025-10-24,USDCNH.FX:close,7.1262,wsd,close
2025-10-27,USDCNH.FX:close,7.1091,wsd,close
2025-10-28,USDCNH.FX:close,7.0959,wsd,close
2025-10-29,USDCNH.FX:close,7.0968,wsd,close
2025-10-30,USDCNH.FX:close,7.111,wsd,close
2025-10-31,USDCNH.FX:close,7.1224,wsd,close
2025-11-03,USDCNH.FX:close,7.1257,wsd,close
2025-11-04,USDCNH.FX:close,7.1352,wsd,close
2025-11-05,USDCNH.FX:close,7.1312,wsd,close
2025-11-06,USDCNH.FX:close,7.1209,wsd,close
2025-11-07,USDCNH.FX:close,7.1252,wsd,close
2025-11-10,USDCNH.FX:close,7.1216,wsd,close
2025-11-11,USDCNH.FX:close,7.1225,wsd,close
2025-11-12,USDCNH.FX:close,7.1125,wsd,close
2025-11-13,USDCNH.FX:close,7.0974,wsd,close
2025-11-14,USDCNH.FX:close,7.1001,wsd,close
2025-11-17,USDCNH.FX:close,7.1082,wsd,close
2025-11-18,USDCNH.FX:close,7.1108,wsd,close
2025-11-19,USDCNH.FX:close,7.1183,wsd,close
2025-11-20,USDCNH.FX:close,7.1178,wsd,close
2025-11-21,USDCNH.FX:close,7.1054,wsd,close
2025-11-24,USDCNH.FX:close,7.1068,wsd,close
2025-11-25,USDCNH.FX:close,7.0829,wsd,close
2025-11-26,USDCNH.FX:close,7.0691,wsd,close
2025-11-27,USDCNH.FX:close,7.0742,wsd,close
2025-11-28,USDCNH.FX:close,7.0713,wsd,close
2025-12-01,USDCNH.FX:close,7.072,wsd,close
2025-12-02,USDCNH.FX:close,7.067,wsd,close
2025-12-03,USDCNH.FX:close,7.0583,wsd,close
2025-12-04,USDCNH.FX:close,7.0713,wsd,close
2025-12-05,USDCNH.FX:close,7.0691,wsd,close
2025-12-08,USDCNH.FX:close,7.0719,wsd,close
2025-12-09,USDCNH.FX:close,7.0602,wsd,close
2025-12-10,USDCNH.FX:close,7.0604,wsd,close
2025-12-11,USDCNH.FX:close,7.0511,wsd,close
2025-12-12,USDCNH.FX:close,7.0535,wsd,close
2025-12-15,USDCNH.FX:close,7.0434,wsd,close
2025-12-16,USDCNH.FX:close,7.0361,wsd,close
2025-12-17,USDCNH.FX:close,7.04,wsd,close
2025-12-18,USDCNH.FX:close,7.0335,wsd,close
2025-12-19,USDCNH.FX:close,7.0336,wsd,close
2025-12-22,USDCNH.FX:close,7.0336,wsd,close
2025-12-23,USDCNH.FX:close,7.0336,wsd,close
